Employee_ID,title_clean,cluster,Cluster_Label,Individual_Skills,Skills_String,Skills_Count,Similar_Employee_1,Similar_Employee_1_Score,Similar_Employee_2,Similar_Employee_2_Score,Similar_Employee_3,Similar_Employee_3_Score
EMP_0314,"Senior Business Lead, Oracle Solutions",18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Audit/SOX']","Excel, Oracle/ERP, Supply Chain, Audit/SOX",4,EMP_0315,0.992600024,EMP_0317,0.989000022,EMP_0311,0.988200009
EMP_0315,"Senior Business Lead, Oracle Solutions LP",18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Audit/SOX']","Excel, Oracle/ERP, Supply Chain, Audit/SOX",4,EMP_0311,0.992900014,EMP_0314,0.992600024,EMP_0313,0.990499973
EMP_0316,"Manager, Global Finance Solutions",18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'Audit/SOX', 'ESG/Sustainability', 'Finance/Reporting', 'IT/Business Systems']","Excel, Oracle/ERP, Audit/SOX, ESG/Sustainability, Finance/Reporting, IT/Business Systems",6,EMP_0278,0.989799976,EMP_0309,0.988799989,EMP_0310,0.970600009
EMP_0317,"Senior Business Lead, Oracle Solutions",18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Audit/SOX']","Excel, Oracle/ERP, Supply Chain, Audit/SOX",4,EMP_0314,0.989000022,EMP_0315,0.980599999,EMP_0311,0.978100002
EMP_0318,Financial Systems Analyst Intern,18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Admin/EA', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Excel, Oracle/ERP, ITSM/Service Desk, Supply Chain, Admin/EA, Data Analysis, Project Management, IT/Business Systems",8,EMP_0307,1,EMP_0319,0.999499977,EMP_0291,0.992699981
EMP_0319,Financial Systems Analyst Intern,18,Oracle Finance Systems,"['Excel', 'Oracle/ERP', 'ITSM/Service Desk', 'Supply Chain', 'Admin/EA', 'Data Analysis', 'Project Management', 'IT/Business Systems']","Excel, Oracle/ERP, ITSM/Service Desk, Supply Chain, Admin/EA, Data Analysis, Project Management, IT/Business Systems",8,EMP_0318,0.999499977,EMP_0307,0.999499977,EMP_0291,0.993200004
EMP_0320,"Director, Internal Audit & Compliance",11,Internal Audit & SOX Compliance,"['Supply Chain', 'Audit/SOX', 'Finance/Reporting']","Supply Chain, Audit/SOX, Finance/Reporting",3,EMP_0324,0.999800026,EMP_0321,0.962800026,EMP_0322,0.958299994
EMP_0321,Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0325,0.993700027,EMP_0326,0.983399987,EMP_0322,0.979300022
EMP_0322,"Manager, Internal Audit",11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0321,0.979300022,EMP_0325,0.97359997,EMP_0326,0.968100011
EMP_0323,Junior Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0331,0.986400008,EMP_0328,0.984200001,EMP_0327,0.98269999
EMP_0324,"Director, Internal Audit & Compliance",11,Internal Audit & SOX Compliance,"['Supply Chain', 'Audit/SOX', 'Finance/Reporting']","Supply Chain, Audit/SOX, Finance/Reporting",3,EMP_0320,0.999800026,EMP_0321,0.962599993,EMP_0322,0.958700001
EMP_0325,Senior Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0321,0.993700027,EMP_0326,0.991100013,EMP_0332,0.980000019
EMP_0326,Senior Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0325,0.991100013,EMP_0321,0.983399987,EMP_0330,0.981599987
EMP_0327,Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0328,0.991900027,EMP_0331,0.987299979,EMP_0323,0.98269999
EMP_0328,Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting']","Audit/SOX, Finance/Reporting",2,EMP_0327,0.991900027,EMP_0331,0.988200009,EMP_0323,0.984200001
EMP_0329,"Senior Internal Auditor, People Leader",11,Internal Audit & SOX Compliance,"['Oracle/ERP', 'Audit/SOX', 'Finance/Reporting']","Oracle/ERP, Audit/SOX, Finance/Reporting",3,EMP_0333,0.986999989,EMP_0330,0.979200006,EMP_0332,0.979200006
EMP_0330,Senior Internal Auditor,11,Internal Audit & SOX Compliance,"['Oracle/ERP', 'Audit/SOX', 'Finance/Reporting']","Oracle/ERP, Audit/SOX, Finance/Reporting",3,EMP_0332,1,EMP_0326,0.981599987,EMP_0325,0.980000019
EMP_0331,Internal Auditor,11,Internal Audit & SOX Compliance,"['Audit/SOX', 'Finance/Reporting', 'Admin/EA']","Audit/SOX, Finance/Reporting, Admin/EA",3,EMP_0328,0.988200009,EMP_0327,0.987299979,EMP_0323,0.986400008
EMP_0332,Senior Internal Auditor,11,Internal Audit & SOX Compliance,"['Oracle/ERP', 'Audit/SOX', 'Finance/Reporting']","Oracle/ERP, Audit/SOX, Finance/Reporting",3,EMP_0330,1,EMP_0326,0.981599987,EMP_0325,0.980000019
EMP_0333,Senior Internal Auditor Supervisor,11,Internal Audit & SOX Compliance,"['Oracle/ERP', 'Audit/SOX', 'Finance/Reporting']","Oracle/ERP, Audit/SOX, Finance/Reporting",3,EMP_0329,0.986999989,EMP_0326,0.978500009,EMP_0330,0.977699995
EMP_0334,"Director, Investor Relations YVR",9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Communications/PR']","ESG/Sustainability, Communications/PR",2,EMP_0335,0.986199975,EMP_0338,0.91960001,EMP_0616,0.918099999
EMP_0335,"Director, Investor Relations",9,Corporate Communications & Sustainability/ESG,"['ESG/Sustainability', 'Communications/PR']","ESG/Sustainability, Communications/PR",2,EMP_0334,0.986199975,EMP_0616,0.930400014,EMP_0338,0.929899991
EMP_0336,Investor Relations Coordinator,6,Financial Reporting & Accounting (Controllership),"['Excel', 'ESG/Sustainability']","Excel, ESG/Sustainability",2,EMP_0338,0.975700021,EMP_0337,0.939800024,EMP_0335,0.924700022
EMP_0337,Finance Intern,6,Financial Reporting & Accounting (Controllership),"['Engineering/Maintenance', 'ESG/Sustainability', 'Admin/EA']","Engineering/Maintenance, ESG/Sustainability, Admin/EA",3,EMP_0338,0.945200026,EMP_0336,0.939800024,EMP_0249,0.923900008
EMP_0338,Investor Relations Analyst,6,Financial Reporting & Accounting (Controllership),"['Excel', 'ESG/Sustainability']","Excel, ESG/Sustainability",2,EMP_0336,0.975700021,EMP_0337,0.945200026,EMP_0335,0.929899991
EMP_0339,Risk and Accounting Assistant,6,Financial Reporting & Accounting (Controllership),"['Excel', 'Engineering/Maintenance', 'Supply Chain', 'Admin/EA']","Excel, Engineering/Maintenance, Supply Chain, Admin/EA",4,EMP_0343,0.926999986,EMP_0341,0.897700012,EMP_0274,0.879299998
EMP_0340,Loss Prevention Engineer,16,Process Safety,"['Excel', 'Safety/EHS', 'Communications/PR']","Excel, Safety/EHS, Communications/PR",3,EMP_0344,1,EMP_0341,0.912999988,EMP_0012,0.906799972
EMP_0341,"Manager, Risk",16,Process Safety,['Supply Chain'],Supply Chain,1,EMP_0342,0.960399985,EMP_0343,0.943700016,EMP_0340,0.912999988
EMP_0342,"Manager, Risk",16,Process Safety,['Supply Chain'],Supply Chain,1,EMP_0341,0.960399985,EMP_0343,0.901899993,EMP_0340,0.882700026
EMP_0343,Risk & Insurance Analyst,16,Process Safety,"['Excel', 'Supply Chain']","Excel, Supply Chain",2,EMP_0341,0.943700016,EMP_0339,0.926999986,EMP_0342,0.901899993
EMP_0344,Loss Prevention Engineer,16,Process Safety,"['Excel', 'Safety/EHS', 'Communications/PR']","Excel, Safety/EHS, Communications/PR",3,EMP_0340,1,EMP_0341,0.912999988,EMP_0012,0.906799972
EMP_0345,"VP, Taxation",12,Tax & Transfer Pricing,"['Safety/EHS', 'Supply Chain', 'Tax/Transfer Pricing']","Safety/EHS, Supply Chain, Tax/Transfer Pricing",3,EMP_0351,0.994499981,EMP_0292,0.949599981,EMP_0346,0.941600025
EMP_0346,"Senior Analyst, Transfer Pricing",12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'Finance/Reporting']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, Finance/Reporting",5,EMP_0352,0.961799979,EMP_0350,0.955799997,EMP_0359,0.94630003
EMP_0347,"Manager, Global Taxation",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Engineering/Maintenance', 'Tax/Transfer Pricing', 'ESG/Sustainability', 'Finance/Reporting', 'Legal/Contracts']","Oracle/ERP, Engineering/Maintenance, Tax/Transfer Pricing, ESG/Sustainability, Finance/Reporting, Legal/Contracts",6,EMP_0361,1,EMP_0362,1,EMP_0365,0.968999982
EMP_0348,"Manager, Transfer Pricing",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing']","Oracle/ERP, Supply Chain, Tax/Transfer Pricing",3,EMP_0357,1,EMP_0368,0.999100029,EMP_0113,0.974600017
EMP_0349,Senior Tax Analyst,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll",4,EMP_0355,0.996699989,EMP_0354,0.996599972,EMP_0353,0.991900027
EMP_0350,"Senior Analyst, Transfer Pricing",12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0352,0.997300029,EMP_0358,0.983500004,EMP_0359,0.983099997
EMP_0351,VP Taxation,12,Tax & Transfer Pricing,"['Safety/EHS', 'Supply Chain', 'Tax/Transfer Pricing']","Safety/EHS, Supply Chain, Tax/Transfer Pricing",3,EMP_0345,0.994499981,EMP_0292,0.94660002,EMP_0346,0.942600012
EMP_0352,"Senior Analyst, Tax & Transfer Pricing",12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0350,0.997300029,EMP_0359,0.98360002,EMP_0360,0.98119998
EMP_0353,Senior Tax Analyst JW,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll",4,EMP_0349,0.991900027,EMP_0354,0.988300025,EMP_0355,0.988200009
EMP_0354,Senior Tax Analyst NB,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll",4,EMP_0355,0.999599993,EMP_0349,0.996599972,EMP_0353,0.988300025
EMP_0355,Senior Tax Analyst,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll",4,EMP_0354,0.999599993,EMP_0349,0.996699989,EMP_0353,0.988200009
EMP_0356,Tax Analyst Template,12,Tax & Transfer Pricing,['Tax/Transfer Pricing'],Tax/Transfer Pricing,1,EMP_0256,0.923300028,EMP_0352,0.923099995,EMP_0350,0.922299981
EMP_0357,"Manager, Transfer Pricing",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing']","Oracle/ERP, Supply Chain, Tax/Transfer Pricing",3,EMP_0348,1,EMP_0368,0.999100029,EMP_0113,0.974699974
EMP_0358,Senior Financial Analyst,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0364,0.996100008,EMP_0359,0.994000018,EMP_0360,0.991100013
EMP_0359,Senior Financial Analyst TaxTP,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0360,0.998000026,EMP_0364,0.994199991,EMP_0358,0.994000018
EMP_0360,Senior Financial Analyst TaxTP,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0359,0.998000026,EMP_0364,0.991999984,EMP_0358,0.991100013
EMP_0361,"Manager, Global Taxation",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Engineering/Maintenance', 'Tax/Transfer Pricing', 'ESG/Sustainability', 'Finance/Reporting', 'Legal/Contracts']","Oracle/ERP, Engineering/Maintenance, Tax/Transfer Pricing, ESG/Sustainability, Finance/Reporting, Legal/Contracts",6,EMP_0362,1,EMP_0347,1,EMP_0365,0.968699992
EMP_0362,"Manager, Global Taxation",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Engineering/Maintenance', 'Tax/Transfer Pricing', 'ESG/Sustainability', 'Finance/Reporting', 'Legal/Contracts']","Oracle/ERP, Engineering/Maintenance, Tax/Transfer Pricing, ESG/Sustainability, Finance/Reporting, Legal/Contracts",6,EMP_0361,1,EMP_0347,1,EMP_0365,0.968699992
EMP_0363,Senior Tax Analyst NB,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll', 'ESG/Sustainability']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll, ESG/Sustainability",5,EMP_0367,1,EMP_0355,0.974699974,EMP_0354,0.974399984
EMP_0364,Senior Financial Analyst,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Oracle/ERP, Supply Chain, Tax/Transfer Pricing, HR/Payroll",5,EMP_0358,0.996100008,EMP_0359,0.994199991,EMP_0360,0.991999984
EMP_0365,"Manager, Global Taxation",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Tax/Transfer Pricing', 'ESG/Sustainability', 'Finance/Reporting', 'Legal/Contracts']","Oracle/ERP, Tax/Transfer Pricing, ESG/Sustainability, Finance/Reporting, Legal/Contracts",5,EMP_0347,0.968999982,EMP_0362,0.968699992,EMP_0361,0.968699992
EMP_0366,"Project Lead, Transfer Pricing Review",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Engineering/Maintenance', 'Supply Chain', 'Tax/Transfer Pricing']","Oracle/ERP, Engineering/Maintenance, Supply Chain, Tax/Transfer Pricing",4,EMP_0369,0.956099987,EMP_0352,0.945500016,EMP_0350,0.944999993
EMP_0367,Senior Tax Analyst,12,Tax & Transfer Pricing,"['Excel', 'Oracle/ERP', 'Tax/Transfer Pricing', 'HR/Payroll', 'ESG/Sustainability']","Excel, Oracle/ERP, Tax/Transfer Pricing, HR/Payroll, ESG/Sustainability",5,EMP_0363,1,EMP_0355,0.974699974,EMP_0354,0.974399984
EMP_0368,"Manager, Transfer Pricing",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing']","Oracle/ERP, Supply Chain, Tax/Transfer Pricing",3,EMP_0357,0.999100029,EMP_0348,0.999100029,EMP_0113,0.975099981
EMP_0369,"Manager, Finance Projects",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Supply Chain', 'Tax/Transfer Pricing']","Oracle/ERP, Supply Chain, Tax/Transfer Pricing",3,EMP_0120,0.980499983,EMP_0366,0.956099987,EMP_0357,0.953299999
EMP_0370,"Director, North America Tax",12,Tax & Transfer Pricing,"['Oracle/ERP', 'Engineering/Maintenance', 'Tax/Transfer Pricing', 'ESG/Sustainability', 'Finance/Reporting']","Oracle/ERP, Engineering/Maintenance, Tax/Transfer Pricing, ESG/Sustainability, Finance/Reporting",5,EMP_0365,0.954100013,EMP_0347,0.952400029,EMP_0362,0.952199996
EMP_0371,"Bosch, Susan Analyst, Tax and Transfer Pricing Position Description",12,Tax & Transfer Pricing,['Tax/Transfer Pricing'],Tax/Transfer Pricing,1,EMP_0352,0.826799989,EMP_0346,0.824999988,EMP_0350,0.824599981
EMP_0372,"VP, Treasury & Investor Relations",1,Treasury & Corporate Finance Leadership,['Tax/Transfer Pricing'],Tax/Transfer Pricing,1,EMP_0302,0.945200026,EMP_0296,0.944299996,EMP_0292,0.943799973
EMP_0373,"Manager, Treasury and Corporate Finance",1,Treasury & Corporate Finance Leadership,"['Tax/Transfer Pricing', 'Finance/Reporting', 'Legal/Contracts']","Tax/Transfer Pricing, Finance/Reporting, Legal/Contracts",3,EMP_0380,0.999300003,EMP_0377,0.999300003,EMP_0298,0.99089998
EMP_0374,Treasury Analyst,1,Treasury & Corporate Finance Leadership,"['Excel', 'Safety/EHS', 'Tax/Transfer Pricing', 'Finance/Reporting']","Excel, Safety/EHS, Tax/Transfer Pricing, Finance/Reporting",4,EMP_0376,0.993099988,EMP_0375,0.99000001,EMP_0378,0.976000011
EMP_0375,Treasury Analyst,1,Treasury & Corporate Finance Leadership,"['Excel', 'Safety/EHS', 'Tax/Transfer Pricing', 'Finance/Reporting']","Excel, Safety/EHS, Tax/Transfer Pricing, Finance/Reporting",4,EMP_0376,0.993799984,EMP_0374,0.99000001,EMP_0378,0.975000024
EMP_0376,Treasury Analyst,1,Treasury & Corporate Finance Leadership,"['Excel', 'Oracle/ERP', 'Safety/EHS', 'Tax/Transfer Pricing', 'Finance/Reporting']","Excel, Oracle/ERP, Safety/EHS, Tax/Transfer Pricing, Finance/Reporting",5,EMP_0375,0.993799984,EMP_0374,0.993099988,EMP_0378,0.979700029
EMP_0377,"Manager, Treasury and Corporate Finance",1,Treasury & Corporate Finance Leadership,"['Engineering/Maintenance', 'Tax/Transfer Pricing', 'Finance/Reporting', 'Legal/Contracts']","Engineering/Maintenance, Tax/Transfer Pricing, Finance/Reporting, Legal/Contracts",4,EMP_0380,1,EMP_0373,0.999300003,EMP_0298,0.991699994
EMP_0378,Senior Analyst Treasury Updated notes,1,Treasury & Corporate Finance Leadership,"['Excel', 'Oracle/ERP', 'Safety/EHS', 'Tax/Transfer Pricing', 'Finance/Reporting']","Excel, Oracle/ERP, Safety/EHS, Tax/Transfer Pricing, Finance/Reporting",5,EMP_0379,0.992799997,EMP_0376,0.979700029,EMP_0374,0.976000011
EMP_0379,Senior Treasury Analyst,1,Treasury & Corporate Finance Leadership,"['Excel', 'Oracle/ERP', 'Safety/EHS', 'Tax/Transfer Pricing']","Excel, Oracle/ERP, Safety/EHS, Tax/Transfer Pricing",4,EMP_0378,0.992799997,EMP_0376,0.974600017,EMP_0374,0.972100019
EMP_0380,"Manager, Treasury and Corporate Finance",1,Treasury & Corporate Finance Leadership,"['Engineering/Maintenance', 'Tax/Transfer Pricing', 'Finance/Reporting', 'Legal/Contracts']","Engineering/Maintenance, Tax/Transfer Pricing, Finance/Reporting, Legal/Contracts",4,EMP_0377,1,EMP_0373,0.999300003,EMP_0298,0.991699994
EMP_0381,Senior Advisor Global Mobility,7,HR Operations,"['Safety/EHS', 'Tax/Transfer Pricing', 'HR/Payroll']","Safety/EHS, Tax/Transfer Pricing, HR/Payroll",3,EMP_0418,0.972299993,EMP_0103,0.94569999,EMP_0419,0.918299973
EMP_0382,HRIS Analyst,7,HR Operations,"['Excel', 'Engineering/Maintenance', 'HR/Payroll', 'Project Management']","Excel, Engineering/Maintenance, HR/Payroll, Project Management",4,EMP_0415,0.973500013,EMP_0455,0.924399972,EMP_0405,0.913500011
EMP_0383,"Manager, Human Resources",7,HR Operations,"['Excel', 'HR/Payroll']","Excel, HR/Payroll",2,EMP_0108,0.920099974,EMP_0402,0.915400028,EMP_0387,0.910399973
EMP_0384,Senior HR Advisor,7,HR Operations,['HR/Payroll'],HR/Payroll,1,EMP_0401,0.999599993,EMP_0408,0.964299977,EMP_0387,0.929899991
EMP_0385,Executive Assistant to SVP Corporate Resources,14,Executive & Legal Administrative Support,"['Excel', 'Safety/EHS', 'Admin/EA']","Excel, Safety/EHS, Admin/EA",3,EMP_0409,0.930299997,EMP_0572,0.924099982,EMP_0582,0.923099995
EMP_0386,HR & Benefits Coordinator,7,HR Operations,"['HR/Payroll', 'Legal/Contracts', 'Admin/EA']","HR/Payroll, Legal/Contracts, Admin/EA",3,EMP_0388,0.987500012,EMP_0398,0.977100015,EMP_0405,0.933799982
EMP_0387,HR Advisor,7,HR Operations,"['HR/Payroll', 'Legal/Contracts']","HR/Payroll, Legal/Contracts",2,EMP_0384,0.929899991,EMP_0401,0.92930001,EMP_0003,0.921800017
EMP_0388,HR Coordinator,7,HR Operations,"['HR/Payroll', 'Legal/Contracts', 'Admin/EA']","HR/Payroll, Legal/Contracts, Admin/EA",3,EMP_0386,0.987500012,EMP_0398,0.980000019,EMP_0405,0.932200015
EMP_0389,Talent Development Coordinator,7,HR Operations,"['Excel', 'Engineering/Maintenance', 'Project Management']","Excel, Engineering/Maintenance, Project Management",3,EMP_0409,0.909699976,EMP_0402,0.901199996,EMP_0403,0.900200009
EMP_0390,"Senior Advisor, Talent Development",7,HR Operations,['Project Management'],Project Management,1,EMP_0402,0.894999981,EMP_0408,0.890600026,EMP_0384,0.886300027
EMP_0391,Human Resources Assistant,3,Corporate Admin Support (Office Coordination),"['Excel', 'HR/Payroll', 'Admin/EA']","Excel, HR/Payroll, Admin/EA",3,EMP_0399,0.988699973,EMP_0074,0.963800013,EMP_0410,0.959399998
EMP_0392,Canadian Payroll Specialist,7,HR Operations,"['Excel', 'Supply Chain', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Supply Chain, Tax/Transfer Pricing, HR/Payroll",4,EMP_0393,0.974600017,EMP_0406,0.95480001,EMP_0407,0.923099995
EMP_0393,Senior Payroll Specialist,7,HR Operations,"['Excel', 'Audit/SOX', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Audit/SOX, Tax/Transfer Pricing, HR/Payroll",4,EMP_0406,0.974699974,EMP_0392,0.974600017,EMP_0396,0.92839998
EMP_0394,HR Projects Specialist,7,HR Operations,"['Admin/EA', 'Project Management']","Admin/EA, Project Management",2,EMP_0403,0.889500022,EMP_0411,0.88319999,EMP_0413,0.875500023
EMP_0395,IMO Project Manager PD,23,Mechanical Maintenance Planning,"['Safety/EHS', 'Project Management']","Safety/EHS, Project Management",2,EMP_0079,0.81129998,EMP_0473,0.802100003,EMP_0182,0.801800013
EMP_0396,Payroll Analyst,7,HR Operations,"['Excel', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Tax/Transfer Pricing, HR/Payroll",3,EMP_0407,0.995199978,EMP_0406,0.953400016,EMP_0393,0.92839998
EMP_0397,Total Rewards Analyst,7,HR Operations,"['Excel', 'HR/Payroll']","Excel, HR/Payroll",2,EMP_0065,0.912699997,EMP_0406,0.899600029,EMP_0407,0.893999994
EMP_0398,HR & Benefits Coordinator,7,HR Operations,"['Excel', 'HR/Payroll', 'Legal/Contracts']","Excel, HR/Payroll, Legal/Contracts",3,EMP_0388,0.980000019,EMP_0386,0.977100015,EMP_0405,0.950999975
EMP_0399,Human Resources Assistant,3,Corporate Admin Support (Office Coordination),"['Excel', 'HR/Payroll', 'Admin/EA']","Excel, HR/Payroll, Admin/EA",3,EMP_0391,0.988699973,EMP_0074,0.969600022,EMP_0410,0.959999979
EMP_0400,"Senior Global HR Advisor, Corporate and M&L",7,HR Operations,[],None,0,EMP_0383,0.904299974,EMP_0387,0.903999984,EMP_0414,0.903299987
EMP_0401,Senior HR Advisor,7,HR Operations,['HR/Payroll'],HR/Payroll,1,EMP_0384,0.999599993,EMP_0408,0.964699984,EMP_0387,0.92930001
EMP_0402,"Manager, Learning & Talent Development",7,HR Operations,[],None,0,EMP_0383,0.915400028,EMP_0389,0.901199996,EMP_0390,0.894999981
EMP_0403,HR Projects Specialist,7,HR Operations,['Project Management'],Project Management,1,EMP_0412,0.943000019,EMP_0413,0.940299988,EMP_0251,0.922599971
EMP_0404,Senior HR Advisor,7,HR Operations,['HR/Payroll'],HR/Payroll,1,EMP_0408,0.931999981,EMP_0003,0.928799987,EMP_0039,0.921700001
EMP_0405,Canadian HRIS Coordinator,7,HR Operations,"['Excel', 'HR/Payroll', 'Legal/Contracts']","Excel, HR/Payroll, Legal/Contracts",3,EMP_0398,0.950999975,EMP_0386,0.933799982,EMP_0388,0.932200015
EMP_0406,Senior Payroll Specialist,7,HR Operations,"['Excel', 'Audit/SOX', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Audit/SOX, Tax/Transfer Pricing, HR/Payroll",4,EMP_0393,0.974699974,EMP_0392,0.95480001,EMP_0407,0.954400003
EMP_0407,Payroll Analyst,7,HR Operations,"['Excel', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Tax/Transfer Pricing, HR/Payroll",3,EMP_0396,0.995199978,EMP_0406,0.954400003,EMP_0393,0.926800013
EMP_0408,Senior HR Advisor,7,HR Operations,['HR/Payroll'],HR/Payroll,1,EMP_0401,0.964699984,EMP_0384,0.964299977,EMP_0404,0.931999981
EMP_0409,Human Resources Assistant,14,Executive & Legal Administrative Support,"['Excel', 'Admin/EA']","Excel, Admin/EA",2,EMP_0410,0.988300025,EMP_0391,0.950999975,EMP_0399,0.949500024
EMP_0410,Human Resources Assistant,14,Executive & Legal Administrative Support,"['Excel', 'Admin/EA']","Excel, Admin/EA",2,EMP_0409,0.988300025,EMP_0399,0.959999979,EMP_0391,0.959399998
EMP_0411,Human Resources Operations Coordinator,7,HR Operations,"['Excel', 'HR/Payroll', 'Admin/EA', 'Project Management']","Excel, HR/Payroll, Admin/EA, Project Management",4,EMP_0399,0.942700028,EMP_0391,0.936399996,EMP_0388,0.91170001
EMP_0412,HRIS Project Specialist,7,HR Operations,['Project Management'],Project Management,1,EMP_0413,0.992699981,EMP_0403,0.943000019,EMP_0415,0.935400009
EMP_0413,HRIS Project Specialist,7,HR Operations,['Project Management'],Project Management,1,EMP_0412,0.992699981,EMP_0403,0.940299988,EMP_0415,0.921400011
EMP_0414,"Director, HR Integration",7,HR Operations,['HR/Payroll'],HR/Payroll,1,EMP_0615,0.92110002,EMP_0383,0.904799998,EMP_0400,0.903299987
EMP_0415,HRIS Analyst,0,Applications & Business Systems Analysis,"['Excel', 'Engineering/Maintenance', 'HR/Payroll', 'Project Management']","Excel, Engineering/Maintenance, HR/Payroll, Project Management",4,EMP_0382,0.973500013,EMP_0455,0.946799994,EMP_0412,0.935400009
EMP_0416,Canadian HRIS & Benefits Specialist,7,HR Operations,"['Excel', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Tax/Transfer Pricing, HR/Payroll",3,EMP_0417,0.992699981,EMP_0398,0.925000012,EMP_0388,0.915799975
EMP_0417,Canadian HRIS & Benefits Specialist,7,HR Operations,"['Excel', 'Tax/Transfer Pricing', 'HR/Payroll']","Excel, Tax/Transfer Pricing, HR/Payroll",3,EMP_0416,0.992699981,EMP_0398,0.921899974,EMP_0388,0.913200021
